archive,utage_index,utage_name,texture_key,category,utage_sha256,jpn_sha256,sh_sha256,utage_equals_jpn,utage_equals_sh,sh_equals_jpn,sh_index,sh_name,geometry_match,utage_width,utage_height,utage_format,sh_width,sh_height,sh_format
friend_081.arc,1,id\texture\jpn\cp_name_nak\cp_name_nak_020_ID_HQ,cp_name_nak_020_id_hq,untranslated_sh_donor_differs,10111e78e5dd21a7b7753f40d120ec4485ebb4463f49d87ae39339068fd3d18c,10111e78e5dd21a7b7753f40d120ec4485ebb4463f49d87ae39339068fd3d18c,d9ab86714a5e4cae3cd64bd9b2b589b7dde8ad8237b6d7b00952e5f4302d4007,True,False,False,1,id\texture\eng\cp_name_nak\cp_name_nak_020_ID_HQ,True,256,256,DXT5,256,256,DXT5
friend_081.arc,3,model\game\wo\wo046\wo046_BM,wo046_bm,utage_only_no_sh_texture,d8440e3424574af3ac026600797e788187d2a03c21bc45bc2c283da9563d5f90,d8440e3424574af3ac026600797e788187d2a03c21bc45bc2c283da9563d5f90,,True,False,False,,,False,256,128,DXT5,,,
friend_081.arc,4,model\game\wo\wo046\wo046_tatsumaki_BM,wo046_tatsumaki_bm,utage_only_no_sh_texture,6c5380df6eaad034f47c0b5f624a5cc042013baf81a097f54960b8b370549636,6c5380df6eaad034f47c0b5f624a5cc042013baf81a097f54960b8b370549636,,True,False,False,,,False,128,128,DXT5,,,
friend_082.arc,0,id\texture\jpn\cp_nakama\cp_nakama_020_ID_HQ,cp_nakama_020_id_hq,untranslated_sh_donor_differs,9a2fe2f22e4796ef6d0fc1c5b0233baf8904ec58cb09f836dfa89e17dd57abdf,9a2fe2f22e4796ef6d0fc1c5b0233baf8904ec58cb09f836dfa89e17dd57abdf,62e3b0d4cf04c419ff2a5d8831408a109db51c45ab30880164aa43fa3de3decc,True,False,False,0,id\texture\jpn\cp_nakama\cp_nakama_020_ID_HQ,True,128,128,DXT5,128,128,DXT5
friend_082.arc,1,id\texture\jpn\cp_name_nak\cp_name_nak_020_ID_HQ,cp_name_nak_020_id_hq,untranslated_sh_donor_differs,10111e78e5dd21a7b7753f40d120ec4485ebb4463f49d87ae39339068fd3d18c,10111e78e5dd21a7b7753f40d120ec4485ebb4463f49d87ae39339068fd3d18c,d9ab86714a5e4cae3cd64bd9b2b589b7dde8ad8237b6d7b00952e5f4302d4007,True,False,False,1,id\texture\eng\cp_name_nak\cp_name_nak_020_ID_HQ,True,256,256,DXT5,256,256,DXT5
friend_083.arc,0,id\texture\jpn\cp_nakama\cp_nakama_020_ID_HQ,cp_nakama_020_id_hq,untranslated_sh_donor_differs,9a2fe2f22e4796ef6d0fc1c5b0233baf8904ec58cb09f836dfa89e17dd57abdf,9a2fe2f22e4796ef6d0fc1c5b0233baf8904ec58cb09f836dfa89e17dd57abdf,62e3b0d4cf04c419ff2a5d8831408a109db51c45ab30880164aa43fa3de3decc,True,False,False,0,id\texture\jpn\cp_nakama\cp_nakama_020_ID_HQ,True,128,128,DXT5,128,128,DXT5
friend_083.arc,1,id\texture\jpn\cp_name_nak\cp_name_nak_020_ID_HQ,cp_name_nak_020_id_hq,untranslated_sh_donor_differs,10111e78e5dd21a7b7753f40d120ec4485ebb4463f49d87ae39339068fd3d18c,10111e78e5dd21a7b7753f40d120ec4485ebb4463f49d87ae39339068fd3d18c,d9ab86714a5e4cae3cd64bd9b2b589b7dde8ad8237b6d7b00952e5f4302d4007,True,False,False,1,id\texture\eng\cp_name_nak\cp_name_nak_020_ID_HQ,True,256,256,DXT5,256,256,DXT5
friend_084.arc,0,id\texture\jpn\cp_nakama\cp_nakama_021_ID_HQ,cp_nakama_021_id_hq,untranslated_sh_donor_differs,5cc217df85b8f039fbeb898fec403c9066d588d6929d00612809418e97f06418,5cc217df85b8f039fbeb898fec403c9066d588d6929d00612809418e97f06418,35206dd59ec412b35ab54651b634649aedc829b6d79b279170e5c8790444ef24,True,False,False,0,id\texture\jpn\cp_nakama\cp_nakama_021_ID_HQ,True,128,128,DXT5,128,128,DXT5
friend_084.arc,1,id\texture\jpn\cp_name_nak\cp_name_nak_021_ID_HQ,cp_name_nak_021_id_hq,untranslated_sh_donor_differs,15e5bd3ce126c604b49e35260a55be47a207fffbcddabf34fb9d7585bc9901b8,15e5bd3ce126c604b49e35260a55be47a207fffbcddabf34fb9d7585bc9901b8,49c90f6846848c69f30a1ea0f664473a8fff7e934a63d0d07abea839e580ce36,True,False,False,1,id\texture\eng\cp_name_nak\cp_name_nak_021_ID_HQ,True,256,256,DXT5,256,256,DXT5
friend_085.arc,0,id\texture\jpn\cp_nakama\cp_nakama_021_ID_HQ,cp_nakama_021_id_hq,untranslated_sh_donor_differs,5cc217df85b8f039fbeb898fec403c9066d588d6929d00612809418e97f06418,5cc217df85b8f039fbeb898fec403c9066d588d6929d00612809418e97f06418,35206dd59ec412b35ab54651b634649aedc829b6d79b279170e5c8790444ef24,True,False,False,0,id\texture\jpn\cp_nakama\cp_nakama_021_ID_HQ,True,128,128,DXT5,128,128,DXT5
friend_085.arc,1,id\texture\jpn\cp_name_nak\cp_name_nak_021_ID_HQ,cp_name_nak_021_id_hq,untranslated_sh_donor_differs,15e5bd3ce126c604b49e35260a55be47a207fffbcddabf34fb9d7585bc9901b8,15e5bd3ce126c604b49e35260a55be47a207fffbcddabf34fb9d7585bc9901b8,49c90f6846848c69f30a1ea0f664473a8fff7e934a63d0d07abea839e580ce36,True,False,False,1,id\texture\eng\cp_name_nak\cp_name_nak_021_ID_HQ,True,256,256,DXT5,256,256,DXT5
friend_085.arc,2,model\game\wo\wo050\wo050_BM,wo050_bm,utage_only_no_sh_texture,25222ae23e2a33eb54fa1130e7cd33a74aefcdb769253e16df272450dd577518,25222ae23e2a33eb54fa1130e7cd33a74aefcdb769253e16df272450dd577518,,True,False,False,,,False,256,256,DXT5,,,
friend_086.arc,0,id\texture\jpn\cp_nakama\cp_nakama_021_ID_HQ,cp_nakama_021_id_hq,untranslated_sh_donor_differs,5cc217df85b8f039fbeb898fec403c9066d588d6929d00612809418e97f06418,5cc217df85b8f039fbeb898fec403c9066d588d6929d00612809418e97f06418,35206dd59ec412b35ab54651b634649aedc829b6d79b279170e5c8790444ef24,True,False,False,0,id\texture\jpn\cp_nakama\cp_nakama_021_ID_HQ,True,128,128,DXT5,128,128,DXT5
friend_086.arc,1,id\texture\jpn\cp_name_nak\cp_name_nak_021_ID_HQ,cp_name_nak_021_id_hq,untranslated_sh_donor_differs,15e5bd3ce126c604b49e35260a55be47a207fffbcddabf34fb9d7585bc9901b8,15e5bd3ce126c604b49e35260a55be47a207fffbcddabf34fb9d7585bc9901b8,49c90f6846848c69f30a1ea0f664473a8fff7e934a63d0d07abea839e580ce36,True,False,False,1,id\texture\eng\cp_name_nak\cp_name_nak_021_ID_HQ,True,256,256,DXT5,256,256,DXT5
friend_087.arc,0,id\texture\jpn\cp_nakama\cp_nakama_021_ID_HQ,cp_nakama_021_id_hq,untranslated_sh_donor_differs,5cc217df85b8f039fbeb898fec403c9066d588d6929d00612809418e97f06418,5cc217df85b8f039fbeb898fec403c9066d588d6929d00612809418e97f06418,35206dd59ec412b35ab54651b634649aedc829b6d79b279170e5c8790444ef24,True,False,False,0,id\texture\jpn\cp_nakama\cp_nakama_021_ID_HQ,True,128,128,DXT5,128,128,DXT5
friend_087.arc,1,id\texture\jpn\cp_name_nak\cp_name_nak_021_ID_HQ,cp_name_nak_021_id_hq,untranslated_sh_donor_differs,15e5bd3ce126c604b49e35260a55be47a207fffbcddabf34fb9d7585bc9901b8,15e5bd3ce126c604b49e35260a55be47a207fffbcddabf34fb9d7585bc9901b8,49c90f6846848c69f30a1ea0f664473a8fff7e934a63d0d07abea839e580ce36,True,False,False,1,id\texture\eng\cp_name_nak\cp_name_nak_021_ID_HQ,True,256,256,DXT5,256,256,DXT5
friend_088.arc,0,id\texture\jpn\cp_nakama\cp_nakama_022_ID_HQ,cp_nakama_022_id_hq,untranslated_sh_donor_differs,53c05e5d448966f1b0cffe6b98acb3565b38904bf35044a90c6e9dc1c37afc43,53c05e5d448966f1b0cffe6b98acb3565b38904bf35044a90c6e9dc1c37afc43,de0e7f11b7386937f8320019d5d7083b891971264bda8eb8fdbaf65f8d5c2026,True,False,False,0,id\texture\jpn\cp_nakama\cp_nakama_022_ID_HQ,True,128,128,DXT5,128,128,DXT5
friend_088.arc,1,id\texture\jpn\cp_name_nak\cp_name_nak_022_ID_HQ,cp_name_nak_022_id_hq,untranslated_sh_donor_differs,72055518a4ee703b9f2179e6921cd1165692133a7f1e990955bac9bdeec6e344,72055518a4ee703b9f2179e6921cd1165692133a7f1e990955bac9bdeec6e344,e801e5474722f681a6a24352f6e3b11690943ad1a38fe6687b47a4cc7ec36a79,True,False,False,1,id\texture\eng\cp_name_nak\cp_name_nak_022_ID_HQ,True,256,256,DXT5,256,256,DXT5
friend_089.arc,0,id\texture\jpn\cp_nakama\cp_nakama_022_ID_HQ,cp_nakama_022_id_hq,untranslated_sh_donor_differs,53c05e5d448966f1b0cffe6b98acb3565b38904bf35044a90c6e9dc1c37afc43,53c05e5d448966f1b0cffe6b98acb3565b38904bf35044a90c6e9dc1c37afc43,de0e7f11b7386937f8320019d5d7083b891971264bda8eb8fdbaf65f8d5c2026,True,False,False,0,id\texture\jpn\cp_nakama\cp_nakama_022_ID_HQ,True,128,128,DXT5,128,128,DXT5
friend_089.arc,1,id\texture\jpn\cp_name_nak\cp_name_nak_022_ID_HQ,cp_name_nak_022_id_hq,untranslated_sh_donor_differs,72055518a4ee703b9f2179e6921cd1165692133a7f1e990955bac9bdeec6e344,72055518a4ee703b9f2179e6921cd1165692133a7f1e990955bac9bdeec6e344,e801e5474722f681a6a24352f6e3b11690943ad1a38fe6687b47a4cc7ec36a79,True,False,False,1,id\texture\eng\cp_name_nak\cp_name_nak_022_ID_HQ,True,256,256,DXT5,256,256,DXT5
friend_090.arc,0,id\texture\jpn\cp_nakama\cp_nakama_022_ID_HQ,cp_nakama_022_id_hq,untranslated_sh_donor_differs,53c05e5d448966f1b0cffe6b98acb3565b38904bf35044a90c6e9dc1c37afc43,53c05e5d448966f1b0cffe6b98acb3565b38904bf35044a90c6e9dc1c37afc43,de0e7f11b7386937f8320019d5d7083b891971264bda8eb8fdbaf65f8d5c2026,True,False,False,0,id\texture\jpn\cp_nakama\cp_nakama_022_ID_HQ,True,128,128,DXT5,128,128,DXT5
friend_090.arc,1,id\texture\jpn\cp_name_nak\cp_name_nak_022_ID_HQ,cp_name_nak_022_id_hq,untranslated_sh_donor_differs,72055518a4ee703b9f2179e6921cd1165692133a7f1e990955bac9bdeec6e344,72055518a4ee703b9f2179e6921cd1165692133a7f1e990955bac9bdeec6e344,e801e5474722f681a6a24352f6e3b11690943ad1a38fe6687b47a4cc7ec36a79,True,False,False,1,id\texture\eng\cp_name_nak\cp_name_nak_022_ID_HQ,True,256,256,DXT5,256,256,DXT5
friend_090.arc,2,model\game\wo\wo036\wo036_BM,wo036_bm,utage_only_no_sh_texture,8865a76aaeb900a3a47b40bb830d2caa99bf252c7e24482381299d06021ac3c1,8865a76aaeb900a3a47b40bb830d2caa99bf252c7e24482381299d06021ac3c1,,True,False,False,,,False,256,256,DXT5,,,
friend_091.arc,0,id\texture\jpn\cp_nakama\cp_nakama_022_ID_HQ,cp_nakama_022_id_hq,untranslated_sh_donor_differs,53c05e5d448966f1b0cffe6b98acb3565b38904bf35044a90c6e9dc1c37afc43,53c05e5d448966f1b0cffe6b98acb3565b38904bf35044a90c6e9dc1c37afc43,de0e7f11b7386937f8320019d5d7083b891971264bda8eb8fdbaf65f8d5c2026,True,False,False,0,id\texture\jpn\cp_nakama\cp_nakama_022_ID_HQ,True,128,128,DXT5,128,128,DXT5
friend_091.arc,1,id\texture\jpn\cp_name_nak\cp_name_nak_022_ID_HQ,cp_name_nak_022_id_hq,untranslated_sh_donor_differs,72055518a4ee703b9f2179e6921cd1165692133a7f1e990955bac9bdeec6e344,72055518a4ee703b9f2179e6921cd1165692133a7f1e990955bac9bdeec6e344,e801e5474722f681a6a24352f6e3b11690943ad1a38fe6687b47a4cc7ec36a79,True,False,False,1,id\texture\eng\cp_name_nak\cp_name_nak_022_ID_HQ,True,256,256,DXT5,256,256,DXT5
friend_092.arc,0,id\texture\jpn\cp_nakama\cp_nakama_023_ID_HQ,cp_nakama_023_id_hq,untranslated_sh_donor_differs,50207a0ab96567ef00fe9c85e6e9a84c2d2d1759b37cdae496565f3c588fb4c2,50207a0ab96567ef00fe9c85e6e9a84c2d2d1759b37cdae496565f3c588fb4c2,ca3d4ce7056e3c7d58d59429b4c90ac915a624e5c487f569669910fad7bbf60a,True,False,False,0,id\texture\jpn\cp_nakama\cp_nakama_023_ID_HQ,True,128,128,DXT5,128,128,DXT5
friend_092.arc,1,id\texture\jpn\cp_name_nak\cp_name_nak_023_ID_HQ,cp_name_nak_023_id_hq,untranslated_sh_donor_differs,db249336ee76ce8607c46abe4cc98a8b9916585bd03b8b870d35068ef007ebcd,db249336ee76ce8607c46abe4cc98a8b9916585bd03b8b870d35068ef007ebcd,e358a4d4529216f4e2ff2327ccbfdf41b7bcc01fc766b750a145cdeae6cd32d4,True,False,False,1,id\texture\eng\cp_name_nak\cp_name_nak_023_ID_HQ,True,256,256,DXT5,256,256,DXT5
friend_093.arc,0,id\texture\jpn\cp_nakama\cp_nakama_023_ID_HQ,cp_nakama_023_id_hq,untranslated_sh_donor_differs,50207a0ab96567ef00fe9c85e6e9a84c2d2d1759b37cdae496565f3c588fb4c2,50207a0ab96567ef00fe9c85e6e9a84c2d2d1759b37cdae496565f3c588fb4c2,ca3d4ce7056e3c7d58d59429b4c90ac915a624e5c487f569669910fad7bbf60a,True,False,False,0,id\texture\jpn\cp_nakama\cp_nakama_023_ID_HQ,True,128,128,DXT5,128,128,DXT5
friend_093.arc,1,id\texture\jpn\cp_name_nak\cp_name_nak_023_ID_HQ,cp_name_nak_023_id_hq,untranslated_sh_donor_differs,db249336ee76ce8607c46abe4cc98a8b9916585bd03b8b870d35068ef007ebcd,db249336ee76ce8607c46abe4cc98a8b9916585bd03b8b870d35068ef007ebcd,e358a4d4529216f4e2ff2327ccbfdf41b7bcc01fc766b750a145cdeae6cd32d4,True,False,False,1,id\texture\eng\cp_name_nak\cp_name_nak_023_ID_HQ,True,256,256,DXT5,256,256,DXT5
friend_094.arc,0,id\texture\jpn\cp_nakama\cp_nakama_023_ID_HQ,cp_nakama_023_id_hq,untranslated_sh_donor_differs,50207a0ab96567ef00fe9c85e6e9a84c2d2d1759b37cdae496565f3c588fb4c2,50207a0ab96567ef00fe9c85e6e9a84c2d2d1759b37cdae496565f3c588fb4c2,ca3d4ce7056e3c7d58d59429b4c90ac915a624e5c487f569669910fad7bbf60a,True,False,False,0,id\texture\jpn\cp_nakama\cp_nakama_023_ID_HQ,True,128,128,DXT5,128,128,DXT5
friend_094.arc,1,id\texture\jpn\cp_name_nak\cp_name_nak_023_ID_HQ,cp_name_nak_023_id_hq,untranslated_sh_donor_differs,db249336ee76ce8607c46abe4cc98a8b9916585bd03b8b870d35068ef007ebcd,db249336ee76ce8607c46abe4cc98a8b9916585bd03b8b870d35068ef007ebcd,e358a4d4529216f4e2ff2327ccbfdf41b7bcc01fc766b750a145cdeae6cd32d4,True,False,False,1,id\texture\eng\cp_name_nak\cp_name_nak_023_ID_HQ,True,256,256,DXT5,256,256,DXT5
friend_095.arc,0,id\texture\jpn\cp_nakama\cp_nakama_023_ID_HQ,cp_nakama_023_id_hq,untranslated_sh_donor_differs,50207a0ab96567ef00fe9c85e6e9a84c2d2d1759b37cdae496565f3c588fb4c2,50207a0ab96567ef00fe9c85e6e9a84c2d2d1759b37cdae496565f3c588fb4c2,ca3d4ce7056e3c7d58d59429b4c90ac915a624e5c487f569669910fad7bbf60a,True,False,False,0,id\texture\jpn\cp_nakama\cp_nakama_023_ID_HQ,True,128,128,DXT5,128,128,DXT5
friend_095.arc,1,id\texture\jpn\cp_name_nak\cp_name_nak_023_ID_HQ,cp_name_nak_023_id_hq,untranslated_sh_donor_differs,db249336ee76ce8607c46abe4cc98a8b9916585bd03b8b870d35068ef007ebcd,db249336ee76ce8607c46abe4cc98a8b9916585bd03b8b870d35068ef007ebcd,e358a4d4529216f4e2ff2327ccbfdf41b7bcc01fc766b750a145cdeae6cd32d4,True,False,False,1,id\texture\eng\cp_name_nak\cp_name_nak_023_ID_HQ,True,256,256,DXT5,256,256,DXT5
friend_096.arc,0,id\texture\jpn\cp_nakama\cp_nakama_024_ID_HQ,cp_nakama_024_id_hq,untranslated_sh_donor_differs,27e196b6c6927df5bf15c1823fbd9ae12dffa3acc6c0e1cc10130f51da89d214,27e196b6c6927df5bf15c1823fbd9ae12dffa3acc6c0e1cc10130f51da89d214,a913efb2c2fe6ba25da450db8bbaf0b4d488e966542872b47ee3317fd265de9a,True,False,False,0,id\texture\jpn\cp_nakama\cp_nakama_024_ID_HQ,True,128,128,DXT5,128,128,DXT5
friend_096.arc,1,id\texture\jpn\cp_name_nak\cp_name_nak_024_ID_HQ,cp_name_nak_024_id_hq,untranslated_sh_donor_differs,4a8658c1880e230b089eb728fbee63f91dd983b71867a5cdfb90194ee40a0037,4a8658c1880e230b089eb728fbee63f91dd983b71867a5cdfb90194ee40a0037,948153c2f66fc40b93eec97c608e27de8cb16c024dfff896faeff869f76fd3aa,True,False,False,1,id\texture\eng\cp_name_nak\cp_name_nak_024_ID_HQ,True,256,256,DXT5,256,256,DXT5
friend_096.arc,2,model\game\wo\wo060\wo060_BM,wo060_bm,utage_only_no_sh_texture,757fe3bf454c23a15678680c0884847a1de0913c0926e0998133d4c3ecfa7206,757fe3bf454c23a15678680c0884847a1de0913c0926e0998133d4c3ecfa7206,,True,False,False,,,False,256,256,DXT5,,,
friend_097.arc,0,id\texture\jpn\cp_nakama\cp_nakama_024_ID_HQ,cp_nakama_024_id_hq,untranslated_sh_donor_differs,27e196b6c6927df5bf15c1823fbd9ae12dffa3acc6c0e1cc10130f51da89d214,27e196b6c6927df5bf15c1823fbd9ae12dffa3acc6c0e1cc10130f51da89d214,a913efb2c2fe6ba25da450db8bbaf0b4d488e966542872b47ee3317fd265de9a,True,False,False,0,id\texture\jpn\cp_nakama\cp_nakama_024_ID_HQ,True,128,128,DXT5,128,128,DXT5
friend_097.arc,1,id\texture\jpn\cp_name_nak\cp_name_nak_024_ID_HQ,cp_name_nak_024_id_hq,untranslated_sh_donor_differs,4a8658c1880e230b089eb728fbee63f91dd983b71867a5cdfb90194ee40a0037,4a8658c1880e230b089eb728fbee63f91dd983b71867a5cdfb90194ee40a0037,948153c2f66fc40b93eec97c608e27de8cb16c024dfff896faeff869f76fd3aa,True,False,False,1,id\texture\eng\cp_name_nak\cp_name_nak_024_ID_HQ,True,256,256,DXT5,256,256,DXT5
friend_097.arc,2,model\game\wo\wo044\wo044_BM,wo044_bm,utage_only_no_sh_texture,62c3f900b9fd4d75f2367d6be3a49b2f4d35d0a043f3baf3e4bb267558dbaf50,62c3f900b9fd4d75f2367d6be3a49b2f4d35d0a043f3baf3e4bb267558dbaf50,,True,False,False,,,False,256,256,DXT5,,,
friend_098.arc,0,id\texture\jpn\cp_nakama\cp_nakama_024_ID_HQ,cp_nakama_024_id_hq,untranslated_sh_donor_differs,27e196b6c6927df5bf15c1823fbd9ae12dffa3acc6c0e1cc10130f51da89d214,27e196b6c6927df5bf15c1823fbd9ae12dffa3acc6c0e1cc10130f51da89d214,a913efb2c2fe6ba25da450db8bbaf0b4d488e966542872b47ee3317fd265de9a,True,False,False,0,id\texture\jpn\cp_nakama\cp_nakama_024_ID_HQ,True,128,128,DXT5,128,128,DXT5
friend_098.arc,1,id\texture\jpn\cp_name_nak\cp_name_nak_024_ID_HQ,cp_name_nak_024_id_hq,untranslated_sh_donor_differs,4a8658c1880e230b089eb728fbee63f91dd983b71867a5cdfb90194ee40a0037,4a8658c1880e230b089eb728fbee63f91dd983b71867a5cdfb90194ee40a0037,948153c2f66fc40b93eec97c608e27de8cb16c024dfff896faeff869f76fd3aa,True,False,False,1,id\texture\eng\cp_name_nak\cp_name_nak_024_ID_HQ,True,256,256,DXT5,256,256,DXT5
friend_098.arc,3,model\game\wo\wo046\wo046_BM,wo046_bm,utage_only_no_sh_texture,d8440e3424574af3ac026600797e788187d2a03c21bc45bc2c283da9563d5f90,d8440e3424574af3ac026600797e788187d2a03c21bc45bc2c283da9563d5f90,,True,False,False,,,False,256,128,DXT5,,,
friend_098.arc,4,model\game\wo\wo046\wo046_tatsumaki_BM,wo046_tatsumaki_bm,utage_only_no_sh_texture,6c5380df6eaad034f47c0b5f624a5cc042013baf81a097f54960b8b370549636,6c5380df6eaad034f47c0b5f624a5cc042013baf81a097f54960b8b370549636,,True,False,False,,,False,128,128,DXT5,,,
friend_099.arc,0,id\texture\jpn\cp_nakama\cp_nakama_024_ID_HQ,cp_nakama_024_id_hq,untranslated_sh_donor_differs,27e196b6c6927df5bf15c1823fbd9ae12dffa3acc6c0e1cc10130f51da89d214,27e196b6c6927df5bf15c1823fbd9ae12dffa3acc6c0e1cc10130f51da89d214,a913efb2c2fe6ba25da450db8bbaf0b4d488e966542872b47ee3317fd265de9a,True,False,False,0,id\texture\jpn\cp_nakama\cp_nakama_024_ID_HQ,True,128,128,DXT5,128,128,DXT5
friend_099.arc,1,id\texture\jpn\cp_name_nak\cp_name_nak_024_ID_HQ,cp_name_nak_024_id_hq,untranslated_sh_donor_differs,4a8658c1880e230b089eb728fbee63f91dd983b71867a5cdfb90194ee40a0037,4a8658c1880e230b089eb728fbee63f91dd983b71867a5cdfb90194ee40a0037,948153c2f66fc40b93eec97c608e27de8cb16c024dfff896faeff869f76fd3aa,True,False,False,1,id\texture\eng\cp_name_nak\cp_name_nak_024_ID_HQ,True,256,256,DXT5,256,256,DXT5
friend_100.arc,0,id\texture\jpn\cp_nakama\cp_nakama_025_ID_HQ,cp_nakama_025_id_hq,utage_only_no_sh_texture,ffbb51a2dd553f507c5ef84ad71f19287e6b122fad23804fbdd77da74c273acf,ffbb51a2dd553f507c5ef84ad71f19287e6b122fad23804fbdd77da74c273acf,,True,False,False,,,False,128,128,DXT5,,,
friend_100.arc,1,id\texture\jpn\cp_name_nak\cp_name_nak_025_ID_HQ,cp_name_nak_025_id_hq,utage_only_no_sh_texture,893d40be5a048bec2420d5b2544b91fded3739802b73777521ecd49a8d3bd6b5,893d40be5a048bec2420d5b2544b91fded3739802b73777521ecd49a8d3bd6b5,,True,False,False,,,False,256,256,DXT5,,,
friend_100.arc,2,model\game\wo\wo048\wo048_BM,wo048_bm,utage_only_no_sh_texture,9777dcd5f514fef1b5e044a9a48d265aa43ed97579483d7d56282fc469c1d997,9777dcd5f514fef1b5e044a9a48d265aa43ed97579483d7d56282fc469c1d997,,True,False,False,,,False,256,256,DXT5,,,
friend_101.arc,0,id\texture\jpn\cp_nakama\cp_nakama_025_ID_HQ,cp_nakama_025_id_hq,utage_only_no_sh_texture,ffbb51a2dd553f507c5ef84ad71f19287e6b122fad23804fbdd77da74c273acf,ffbb51a2dd553f507c5ef84ad71f19287e6b122fad23804fbdd77da74c273acf,,True,False,False,,,False,128,128,DXT5,,,
friend_101.arc,1,id\texture\jpn\cp_name_nak\cp_name_nak_025_ID_HQ,cp_name_nak_025_id_hq,utage_only_no_sh_texture,893d40be5a048bec2420d5b2544b91fded3739802b73777521ecd49a8d3bd6b5,893d40be5a048bec2420d5b2544b91fded3739802b73777521ecd49a8d3bd6b5,,True,False,False,,,False,256,256,DXT5,,,
friend_102.arc,0,id\texture\jpn\cp_nakama\cp_nakama_025_ID_HQ,cp_nakama_025_id_hq,utage_only_no_sh_texture,ffbb51a2dd553f507c5ef84ad71f19287e6b122fad23804fbdd77da74c273acf,ffbb51a2dd553f507c5ef84ad71f19287e6b122fad23804fbdd77da74c273acf,,True,False,False,,,False,128,128,DXT5,,,
friend_102.arc,1,id\texture\jpn\cp_name_nak\cp_name_nak_025_ID_HQ,cp_name_nak_025_id_hq,utage_only_no_sh_texture,893d40be5a048bec2420d5b2544b91fded3739802b73777521ecd49a8d3bd6b5,893d40be5a048bec2420d5b2544b91fded3739802b73777521ecd49a8d3bd6b5,,True,False,False,,,False,256,256,DXT5,,,
friend_103.arc,0,id\texture\jpn\cp_nakama\cp_nakama_025_ID_HQ,cp_nakama_025_id_hq,utage_only_no_sh_texture,ffbb51a2dd553f507c5ef84ad71f19287e6b122fad23804fbdd77da74c273acf,ffbb51a2dd553f507c5ef84ad71f19287e6b122fad23804fbdd77da74c273acf,,True,False,False,,,False,128,128,DXT5,,,
friend_103.arc,1,id\texture\jpn\cp_name_nak\cp_name_nak_025_ID_HQ,cp_name_nak_025_id_hq,utage_only_no_sh_texture,893d40be5a048bec2420d5b2544b91fded3739802b73777521ecd49a8d3bd6b5,893d40be5a048bec2420d5b2544b91fded3739802b73777521ecd49a8d3bd6b5,,True,False,False,,,False,256,256,DXT5,,,
friend_104.arc,0,id\texture\jpn\cp_nakama\cp_nakama_026_ID_HQ,cp_nakama_026_id_hq,utage_only_no_sh_texture,001cc0d9920b7d9fe686b9d2be30cb6010d164ce0bd547fb9f75312e66569271,001cc0d9920b7d9fe686b9d2be30cb6010d164ce0bd547fb9f75312e66569271,,True,False,False,,,False,128,128,DXT5,,,
friend_104.arc,1,id\texture\jpn\cp_name_nak\cp_name_nak_026_ID_HQ,cp_name_nak_026_id_hq,utage_only_no_sh_texture,bd6c5613fcfb4f206ec2d3aa8c200bc4315d1a97762f0d462f4ef8372d29e630,bd6c5613fcfb4f206ec2d3aa8c200bc4315d1a97762f0d462f4ef8372d29e630,,True,False,False,,,False,256,256,DXT5,,,
friend_105.arc,0,id\texture\jpn\cp_nakama\cp_nakama_026_ID_HQ,cp_nakama_026_id_hq,utage_only_no_sh_texture,001cc0d9920b7d9fe686b9d2be30cb6010d164ce0bd547fb9f75312e66569271,001cc0d9920b7d9fe686b9d2be30cb6010d164ce0bd547fb9f75312e66569271,,True,False,False,,,False,128,128,DXT5,,,
friend_105.arc,1,id\texture\jpn\cp_name_nak\cp_name_nak_026_ID_HQ,cp_name_nak_026_id_hq,utage_only_no_sh_texture,bd6c5613fcfb4f206ec2d3aa8c200bc4315d1a97762f0d462f4ef8372d29e630,bd6c5613fcfb4f206ec2d3aa8c200bc4315d1a97762f0d462f4ef8372d29e630,,True,False,False,,,False,256,256,DXT5,,,
friend_106.arc,0,id\texture\jpn\cp_nakama\cp_nakama_026_ID_HQ,cp_nakama_026_id_hq,utage_only_no_sh_texture,001cc0d9920b7d9fe686b9d2be30cb6010d164ce0bd547fb9f75312e66569271,001cc0d9920b7d9fe686b9d2be30cb6010d164ce0bd547fb9f75312e66569271,,True,False,False,,,False,128,128,DXT5,,,
friend_106.arc,1,id\texture\jpn\cp_name_nak\cp_name_nak_026_ID_HQ,cp_name_nak_026_id_hq,utage_only_no_sh_texture,bd6c5613fcfb4f206ec2d3aa8c200bc4315d1a97762f0d462f4ef8372d29e630,bd6c5613fcfb4f206ec2d3aa8c200bc4315d1a97762f0d462f4ef8372d29e630,,True,False,False,,,False,256,256,DXT5,,,
friend_107.arc,0,id\texture\jpn\cp_nakama\cp_nakama_026_ID_HQ,cp_nakama_026_id_hq,utage_only_no_sh_texture,001cc0d9920b7d9fe686b9d2be30cb6010d164ce0bd547fb9f75312e66569271,001cc0d9920b7d9fe686b9d2be30cb6010d164ce0bd547fb9f75312e66569271,,True,False,False,,,False,128,128,DXT5,,,
